date,tavg,tmin,tmax,prcp,wdir,wspd,pres
2014-03-10,11.9,5.2,18.6,0.0,,,
2014-03-11,13.05,7.8,18.3,0.0,,,
2014-03-12,11.700000000000001,6.8,16.6,0.0,,,
2014-03-13,9.6,5.7,13.5,0.0,,,
2014-03-14,10.2,4.6,15.8,0.0,,,
2014-03-15,13.0,6.4,19.6,0.0,,,
2014-03-16,14.65,7.0,22.3,0.0,,,
2014-03-17,15.600000000000001,8.4,22.8,0.0,,,
2014-03-18,15.75,8.3,23.2,0.0,,,
2014-03-19,15.65,11.0,20.3,0.0,,,
2014-03-20,16.2,10.4,22.0,0.0,,,
2014-03-21,14.7,10.4,19.0,0.0,,,
2014-03-22,11.8,7.4,16.2,0.0,,,
2014-03-23,8.700000000000001,3.6,13.8,0.0,,,
2014-03-24,8.1,3.2,13.0,0.0,,,
2014-03-25,8.8,4.0,13.6,0.7,,,
2014-03-26,8.3,3.1,13.5,0.0,,,
2014-03-27,7.35,2.0,12.7,0.0,,,
2014-03-28,10.85,6.0,15.7,0.0,,,
2014-03-29,9.6,7.0,12.2,17.5,,,
2014-03-30,10.3,6.6,14.0,0.7,,,
2014-03-31,11.6,8.2,15.0,0.9,,,
2014-04-01,14.75,10.0,19.5,0.0,,,
2014-04-02,10.899999999999999,8.2,13.6,14.8,,,
2014-04-03,11.1,6.6,15.6,0.0,,,
2014-04-04,11.7,6.6,16.8,0.2,,,
2014-04-05,14.3,10.0,18.6,2.6,,,
2014-04-06,16.6,10.6,22.6,0.0,,,
2014-04-07,17.7,10.6,24.8,0.0,,,
2014-04-08,18.7,12.0,25.4,0.0,,,
2014-04-09,19.25,12.5,26.0,0.0,,,
2014-04-10,21.0,14.6,27.4,0.0,,,
2014-04-11,19.3,12.6,26.0,0.0,,,
2014-04-12,18.65,13.1,24.2,4.6,,,
2014-04-13,17.4,11.0,23.8,0.0,,,
2014-04-14,19.299999999999997,13.2,25.4,0.0,,,
2014-04-15,20.35,15.0,25.7,0.1,,,
2014-04-16,19.35,12.2,26.5,0.0,,,
2014-04-17,21.0,14.0,28.0,0.0,,,
2014-04-18,20.25,12.5,28.0,0.0,,,
2014-04-19,17.1,10.6,23.6,0.0,,,
2014-04-20,14.3,9.6,19.0,20.3,,,
2014-04-21,11.6,10.0,13.2,3.3,,,
2014-04-22,13.200000000000001,7.8,18.6,0.0,,,
2014-04-23,14.3,9.0,19.6,8.6,,,
2014-04-24,12.299999999999999,8.2,16.4,3.7,,,
2014-04-25,11.2,5.6,16.8,0.0,,,
2014-04-26,12.9,8.7,17.1,0.3,,,
2014-04-27,13.5,7.6,19.4,0.0,,,
2014-04-28,17.5,11.2,23.8,0.0,,,
2014-04-29,17.85,11.3,24.4,0.0,,,
2014-04-30,18.2,12.4,24.0,0.0,,,
2014-05-01,18.7,12.4,25.0,0.0,,,
2014-05-02,17.95,12.7,23.2,0.0,,,
2014-05-03,16.0,8.5,23.5,0.0,,,
2014-05-04,16.9,8.6,25.2,0.0,,,
2014-05-05,19.85,12.0,27.7,0.0,,,
2014-05-06,20.4,13.2,27.6,0.0,,,
2014-05-07,20.549999999999997,16.4,24.7,0.0,,,
2014-05-08,21.5,15.0,28.0,0.0,,,
2014-05-09,23.7,17.0,30.4,0.0,,,
2014-05-10,24.2,18.0,30.4,0.0,,,
2014-05-11,22.5,17.2,27.8,0.0,,,
2014-05-12,21.8,14.6,29.0,0.0,,,
2014-05-13,17.6,11.2,24.0,0.0,,,
2014-05-14,16.5,8.2,24.8,0.0,,,
2014-05-15,19.4,12.4,26.4,0.0,,,
2014-05-16,19.95,13.0,26.9,0.0,,,
2014-05-17,18.0,11.0,25.0,0.0,,,
2014-05-18,18.8,11.6,26.0,0.0,,,
2014-05-19,17.6,12.6,22.6,0.2,,,
2014-05-20,14.399999999999999,10.6,18.2,3.7,,,
2014-05-21,12.700000000000001,8.3,17.1,2.3,,,
2014-05-22,12.35,8.0,16.7,0.0,,,
2014-05-23,14.399999999999999,9.6,19.2,3.1,,,
2014-05-24,16.7,11.2,22.2,0.0,,,
2014-05-25,16.8,11.6,22.0,0.0,,,
2014-05-26,15.95,9.6,22.3,0.0,,,
2014-05-27,18.15,13.6,22.7,1.3,,,
2014-05-28,16.5,12.2,20.8,0.7,,,
2014-05-29,16.85,10.9,22.8,0.0,,,
2014-05-30,19.0,14.2,23.8,0.0,,,
2014-05-31,15.9,10.2,21.6,0.4,,,
2014-06-01,18.1,11.6,24.6,0.0,,,
2014-06-02,19.35,12.0,26.7,0.0,,,
2014-06-03,21.3,14.0,28.6,0.0,,,
2014-06-04,22.700000000000003,16.6,28.8,0.0,,,
2014-06-05,20.7,14.0,27.4,0.0,,,
2014-06-06,22.9,16.8,29.0,0.0,,,
2014-06-07,21.5,16.4,26.6,0.0,,,
2014-06-08,22.2,15.0,29.4,0.0,,,
2014-06-09,22.5,16.0,29.0,0.0,,,
2014-06-10,21.4,14.8,28.0,0.0,,,
2014-06-11,23.5,17.2,29.8,5.9,,,
2014-06-12,24.35,17.0,31.7,0.0,,,
2014-06-13,26.6,19.6,33.6,1.1,,,
2014-06-14,26.55,19.6,33.5,0.0,,,
2014-06-15,22.1,15.2,29.0,0.0,,,
2014-06-16,20.0,13.6,26.4,0.0,,,
2014-06-17,21.2,14.6,27.8,0.0,,,
2014-06-18,23.6,16.2,31.0,0.0,,,
2014-06-19,25.15,19.1,31.2,5.1,,,
2014-06-20,24.2,19.0,29.4,0.0,,,
2014-06-21,23.2,18.4,28.0,0.0,,,
2014-06-22,22.75,16.5,29.0,0.0,,,
2014-06-23,23.15,16.6,29.7,0.0,,,
2014-06-24,18.4,17.0,19.8,0.0,,,
2014-06-25,21.6,16.2,27.0,1.7,,,
2014-06-26,20.85,15.5,26.2,0.4,,,
2014-06-27,23.7,17.0,30.4,0.0,,,
2014-06-28,23.3,17.0,29.6,0.0,,,
2014-06-29,22.25,16.2,28.3,0.0,,,
2014-06-30,23.049999999999997,16.2,29.9,0.0,,,
2014-07-01,22.8,17.6,28.0,0.0,,,
2014-07-02,20.95,14.6,27.3,1.1,,,
2014-07-03,19.2,16.2,22.2,1.5,,,
2014-07-04,21.05,13.4,28.7,0.0,,,
2014-07-05,24.85,18.0,31.7,0.0,,,
2014-07-06,21.8,17.5,26.1,0.0,,,
2014-07-07,22.35,16.7,28.0,0.0,,,
2014-07-08,22.9,15.8,30.0,0.0,,,
2014-07-09,22.799999999999997,16.4,29.2,0.0,,,
2014-07-10,21.1,13.2,29.0,0.0,,,
2014-07-11,21.7,13.4,30.0,0.0,,,
2014-07-12,23.3,15.4,31.2,0.0,,,
2014-07-13,25.6,18.0,33.2,0.0,,,
2014-07-14,27.9,20.8,35.0,0.0,,,
2014-07-15,28.7,21.6,35.8,0.0,,,
2014-07-16,30.0,22.8,37.2,0.0,,,
2014-07-17,30.0,22.7,37.3,0.0,,,
2014-07-18,29.2,23.4,35.0,0.0,,,
2014-07-19,20.299999999999997,17.4,23.2,0.0,,,
2014-07-20,21.1,16.0,26.2,0.0,,,
2014-07-21,23.45,16.4,30.5,0.0,,,
2014-07-22,26.4,18.8,34.0,0.0,,,
2014-07-23,28.5,21.0,36.0,0.0,,,
2014-07-24,29.0,22.7,35.3,0.0,,,
2014-07-25,27.0,19.8,34.2,0.0,,,
2014-07-26,28.4,21.5,35.3,0.0,,,
2014-07-27,28.85,22.0,35.7,0.0,,,
2014-07-28,28.85,22.0,35.7,0.0,,,
2014-07-29,23.85,18.0,29.7,0.0,,,
2014-07-30,23.55,15.5,31.6,0.0,,,
2014-07-31,27.450000000000003,20.2,34.7,0.0,,,
2014-08-01,24.0,20.0,28.0,0.0,,,
2014-08-02,23.1,18.2,28.0,0.0,,,
2014-08-03,23.4,17.6,29.2,0.0,,,
2014-08-04,25.05,18.3,31.8,0.0,,,
2014-08-05,27.25,21.0,33.5,0.0,,,
2014-08-06,27.6,20.6,34.6,0.0,,,
2014-08-07,28.049999999999997,21.2,34.9,0.0,,,
2014-08-08,27.35,20.7,34.0,0.0,,,
2014-08-09,26.5,21.0,32.0,0.0,,,
2014-08-10,25.900000000000002,19.6,32.2,0.0,,,
2014-08-11,26.35,20.0,32.7,0.0,,,
2014-08-12,27.3,20.6,34.0,0.0,,,
2014-08-13,23.9,18.4,29.4,0.0,,,
2014-08-14,22.6,15.7,29.5,0.0,,,
2014-08-15,24.299999999999997,17.4,31.2,0.0,,,
2014-08-16,23.1,15.8,30.4,0.0,,,
2014-08-17,24.85,17.5,32.2,0.0,,,
2014-08-18,26.9,21.2,32.6,0.0,,,
2014-08-19,26.0,19.2,32.8,0.0,,,
2014-08-20,24.75,18.3,31.2,0.0,,,
2014-08-21,24.4,18.3,30.5,0.0,,,
2014-08-22,24.45,18.4,30.5,0.0,,,
2014-08-23,23.7,16.7,30.7,0.0,,,
2014-08-24,25.200000000000003,18.6,31.8,0.0,,,
2014-08-25,26.15,18.3,34.0,0.0,,,
2014-08-26,27.45,20.6,34.3,0.0,,,
2014-08-27,27.400000000000002,20.1,34.7,0.0,,,
2014-08-28,27.299999999999997,20.2,34.4,0.0,,,
2014-08-29,26.5,20.0,33.0,0.0,,,
2014-08-30,26.6,20.8,32.4,0.0,,,
2014-08-31,27.6,21.6,33.6,0.0,,,
2014-09-01,28.15,21.5,34.8,0.0,,,
2014-09-02,29.4,22.4,36.4,0.1,,,
2014-09-03,27.15,21.0,33.3,0.0,,,
2014-09-04,24.8,19.0,30.6,0.0,,,
2014-09-05,25.0,18.0,32.0,0.0,,,
2014-09-06,24.0,18.6,29.4,0.0,,,
2014-09-07,23.4,18.1,28.7,0.0,,,
2014-09-08,23.55,17.5,29.6,0.0,,,
2014-09-09,24.1,18.0,30.2,0.0,,,
2014-09-10,25.15,19.6,30.7,0.0,,,
2014-09-11,23.25,18.0,28.5,0.0,,,
2014-09-12,23.3,16.6,30.0,0.0,,,
2014-09-13,24.1,17.8,30.4,0.0,,,
2014-09-14,22.65,16.8,28.5,2.0,,,
2014-09-15,20.2,15.2,25.2,0.0,,,
2014-09-16,22.05,16.8,27.3,1.7,,,
2014-09-17,20.950000000000003,16.3,25.6,0.2,,,
2014-09-18,19.7,15.4,24.0,4.6,,,
2014-09-19,18.2,14.4,22.0,0.3,,,
2014-09-20,19.8,15.0,24.6,0.0,,,
2014-09-21,21.3,15.6,27.0,11.0,,,
2014-09-22,18.9,14.3,23.5,0.0,,,
2014-09-23,18.6,14.2,23.0,1.1,,,
2014-09-24,17.5,13.6,21.4,1.9,,,
2014-09-25,17.0,11.6,22.4,0.0,,,
2014-09-26,18.5,13.5,23.5,0.0,,,
2014-09-27,18.8,15.0,22.6,1.6,,,
2014-09-28,17.25,15.0,19.5,0.5,,,
2014-09-29,18.75,14.2,23.3,0.0,,,
2014-09-30,19.55,13.6,25.5,0.0,,,
2014-10-01,20.75,15.8,25.7,0.0,,,
2014-10-02,20.6,16.6,24.6,0.0,,,
2014-10-03,20.549999999999997,15.7,25.4,0.0,,,
2014-10-04,20.3,14.5,26.1,0.0,,,
2014-10-05,20.1,15.4,24.8,0.0,,,
2014-10-06,18.25,12.8,23.7,0.0,,,
2014-10-07,18.65,13.6,23.7,0.0,,,
2014-10-08,18.9,14.3,23.5,0.7,,,
2014-10-09,17.65,15.3,20.0,38.9,,,
2014-10-10,16.6,14.0,19.2,2.2,,,
2014-10-11,17.2,14.2,20.2,14.8,,,
2014-10-12,15.5,12.2,18.8,2.5,,,
2014-10-13,13.65,11.5,15.8,11.7,,,
2014-10-14,12.7,9.6,15.8,1.1,,,
2014-10-15,12.55,9.3,15.8,0.0,,,
2014-10-16,17.95,15.2,20.7,0.0,,,
2014-10-17,17.9,13.8,22.0,0.0,,,
2014-10-18,19.6,13.8,25.4,0.0,,,
2014-10-19,20.799999999999997,16.4,25.2,0.0,,,
2014-10-20,19.95,15.2,24.7,0.0,,,
2014-10-21,19.95,13.4,26.5,0.0,,,
2014-10-22,19.35,15.2,23.5,0.0,,,
2014-10-23,16.8,10.0,23.6,0.0,,,
2014-10-24,19.65,13.3,26.0,0.0,,,
2014-10-25,20.4,15.6,25.2,0.0,,,
2014-10-26,19.45,14.4,24.5,0.0,,,
2014-10-27,17.85,13.4,22.3,0.0,,,
2014-10-28,16.15,11.8,20.5,0.0,,,
2014-10-29,17.9,13.2,22.6,0.0,,,
2014-10-30,18.05,12.6,23.5,0.0,,,
2014-10-31,17.9,13.4,22.4,0.0,,,
2014-11-01,15.850000000000001,11.4,20.3,0.0,,,
2014-11-02,14.7,10.6,18.8,5.3,,,
2014-11-03,12.35,10.0,14.7,14.4,,,
2014-11-04,9.7,7.4,12.0,0.0,,,
2014-11-05,9.3,5.4,13.2,0.0,,,
2014-11-06,10.0,5.5,14.5,0.2,,,
2014-11-07,13.649999999999999,10.1,17.2,0.5,,,
2014-11-08,11.4,8.8,14.0,1.0,,,
2014-11-09,8.8,5.0,12.6,0.0,,,
2014-11-10,7.25,3.0,11.5,8.7,,,
2014-11-11,9.3,7.0,11.6,10.6,,,
2014-11-12,11.5,8.6,14.4,0.0,,,
2014-11-13,12.0,8.5,15.5,4.1,,,
2014-11-14,11.25,8.2,14.3,1.3,,,
2014-11-15,9.149999999999999,6.6,11.7,0.2,,,
2014-11-16,8.85,5.7,12.0,0.1,,,
2014-11-17,9.4,5.4,13.4,0.0,,,
2014-11-18,7.0,3.6,10.4,0.0,,,
2014-11-19,10.8,7.1,14.5,0.0,,,
2014-11-20,13.95,9.5,18.4,0.0,,,
2014-11-21,12.100000000000001,8.8,15.4,0.0,,,
2014-11-22,14.35,11.2,17.5,0.0,,,
2014-11-23,14.7,13.0,16.4,3.0,,,
2014-11-24,14.4,11.5,17.3,0.0,,,
2014-11-25,12.8,9.6,16.0,4.5,,,
2014-11-26,10.7,9.0,12.4,0.1,,,
2014-11-27,9.65,7.8,11.5,5.9,,,
2014-11-28,9.2,8.0,10.4,11.8,,,
2014-11-29,9.3,8.0,10.6,1.1,,,
2014-11-30,11.45,7.6,15.3,1.1,,,
2014-12-01,12.1,8.0,16.2,0.0,,,
2014-12-02,10.0,5.9,14.1,0.0,,,
2014-12-03,8.3,6.2,10.4,0.0,,,
2014-12-04,7.95,5.4,10.5,0.0,,,
2014-12-05,7.85,4.2,11.5,0.0,,,
2014-12-06,6.3,2.6,10.0,0.2,,,
2014-12-07,6.05,1.7,10.4,0.0,,,
2014-12-08,5.6000000000000005,0.8,10.4,0.0,,,
2014-12-09,6.800000000000001,3.2,10.4,0.0,,,
2014-12-10,6.85,2.2,11.5,0.0,,,
2014-12-11,6.9,2.0,11.8,0.0,,,
2014-12-12,6.2,1.9,10.5,0.0,,,
2014-12-13,8.4,5.0,11.8,16.7,,,
2014-12-14,7.9,7.0,8.8,5.9,,,
2014-12-15,8.3,5.6,11.0,0.0,,,
2014-12-16,8.15,3.9,12.4,0.0,,,
2014-12-17,8.3,4.0,12.6,0.0,,,
2014-12-18,8.4,3.4,13.4,0.0,,,
2014-12-19,7.75,3.3,12.2,0.0,,,
2014-12-20,7.3,1.4,13.2,0.0,,,
2014-12-21,8.7,5.2,12.2,0.0,,,
2014-12-22,8.95,4.6,13.3,0.0,,,
2014-12-23,7.5,3.8,11.2,0.0,,,
2014-12-24,5.5,1.0,10.0,0.0,,,
2014-12-25,7.1,3.0,11.2,0.0,,,
2014-12-26,6.3999999999999995,1.6,11.2,0.0,,,
2014-12-27,5.45,2.1,8.8,0.0,,,
2014-12-28,7.3,3.4,11.2,0.0,,,
2014-12-29,5.25,1.6,8.9,0.0,,,
2014-12-30,3.7,-1.9,9.3,0.0,,,
2014-12-31,3.9000000000000004,-1.6,9.4,0.0,,,
2015-01-01,4.7,-1.0,10.4,0.0,,,
2015-01-02,5.5,-1.0,12.0,0.0,,,
2015-01-03,6.3,1.2,11.4,0.0,,,
2015-01-04,7.7,1.4,14.0,0.0,,,
2015-01-05,6.75,1.5,12.0,0.0,,,
2015-01-06,5.300000000000001,0.8,9.8,0.0,,,
2015-01-07,5.75,0.8,10.7,0.0,,,
2015-01-08,6.3500000000000005,0.4,12.3,0.0,,,
2015-01-09,7.75,2.0,13.5,0.0,,,
2015-01-10,7.1499999999999995,1.7,12.6,0.0,,,
2015-01-11,8.049999999999999,2.4,13.7,0.0,,,
2015-01-12,7.7,3.6,11.8,0.0,,,
2015-01-13,7.4,2.4,12.4,0.0,,,
2015-01-14,5.3,2.4,8.2,0.0,,,
2015-01-15,7.9,5.0,10.8,6.1,,,
2015-01-16,5.3,2.6,8.0,0.0,,,
2015-01-17,3.7,-1.1,8.5,0.0,,,
2015-01-18,1.9,0.3,3.5,6.8,,,
2015-01-19,3.9,0.6,7.2,0.0,,,
2015-01-20,3.35,0.2,6.5,0.0,,,
2015-01-21,3.1999999999999997,0.8,5.6,0.4,,,
2015-01-22,5.1000000000000005,1.8,8.4,0.0,,,
2015-01-23,5.1000000000000005,0.4,9.8,0.0,,,
2015-01-24,4.6499999999999995,-1.4,10.7,0.0,,,
2015-01-25,7.2,1.8,12.6,0.0,,,
2015-01-26,6.7,0.5,12.9,0.0,,,
2015-01-27,7.65,2.0,13.3,0.0,,,
2015-01-28,7.050000000000001,1.3,12.8,0.0,,,
2015-01-29,8.049999999999999,3.9,12.2,0.0,,,
2015-01-30,12.5,9.6,15.4,3.7,,,
2015-01-31,7.1000000000000005,3.4,10.8,0.0,,,
2015-02-01,4.9,1.8,8.0,0.0,,,
2015-02-02,4.15,3.2,5.1,2.6,,,
2015-02-03,5.8,2.0,9.6,4.3,,,
2015-02-04,2.75,0.4,5.1,0.0,,,
2015-02-05,3.0999999999999996,0.6,5.6,0.0,,,
2015-02-06,2.65,-0.4,5.7,0.0,,,
2015-02-07,1.2,-1.0,3.4,0.0,,,
2015-02-08,3.4,-1.7,8.5,0.0,,,
2015-02-09,5.5,0.6,10.4,0.0,,,
2015-02-10,5.9,2.8,9.0,0.0,,,
2015-02-11,6.55,4.5,8.6,0.0,,,
2015-02-12,7.9,4.2,11.6,0.0,,,
2015-02-13,7.449999999999999,2.7,12.2,0.0,,,
2015-02-14,9.5,6.7,12.3,4.3,,,
2015-02-15,10.75,6.7,14.8,0.0,,,
2015-02-16,9.55,6.0,13.1,6.9,,,
2015-02-17,8.100000000000001,4.4,11.8,0.0,,,
2015-02-18,7.25,3.7,10.8,0.0,,,
2015-02-19,7.6,2.6,12.6,0.0,,,
2015-02-20,6.7,2.1,11.3,3.4,,,
2015-02-21,9.0,5.0,13.0,0.0,,,
2015-02-22,8.0,2.2,13.8,0.0,,,
2015-02-23,10.149999999999999,6.6,13.7,0.0,,,
2015-02-24,7.85,4.2,11.5,0.0,,,
2015-02-25,9.2,4.1,14.3,0.0,,,
2015-02-26,10.0,6.6,13.4,0.0,,,
2015-02-27,10.850000000000001,7.4,14.3,0.0,,,
2015-02-28,10.1,3.8,16.4,0.0,,,
2015-03-01,14.149999999999999,9.6,18.7,0.0,,,
2015-03-02,13.100000000000001,8.1,18.1,0.0,,,
2015-03-03,13.149999999999999,9.1,17.2,0.0,,,
2015-03-04,10.1,5.0,15.2,0.0,,,
2015-03-05,8.4,2.3,14.5,0.0,,,
2015-03-06,11.45,4.6,18.3,0.0,,,
2015-03-07,13.3,5.0,21.6,0.0,,,
2015-03-08,14.149999999999999,6.1,22.2,0.0,,,
2015-03-09,13.85,6.0,21.7,0.0,,,
2015-03-10,15.4,8.2,22.6,0.0,,,
2015-03-11,14.299999999999999,6.2,22.4,0.0,,,
2015-03-12,14.75,8.0,21.5,0.0,,,
2015-03-13,13.3,8.6,18.0,0.0,,,
2015-03-14,9.05,4.4,13.7,0.0,,,
2015-03-15,5.8500000000000005,2.4,9.3,0.0,,,
2015-03-16,6.85,1.2,12.5,0.0,,,
2015-03-17,9.2,4.8,13.6,0.0,,,
2015-03-18,6.15,3.2,9.1,9.0,,,
2015-03-19,8.85,5.8,11.9,0.4,,,
2015-03-20,10.649999999999999,8.2,13.1,4.7,,,
2015-03-21,9.2,6.8,11.6,2.5,,,
2015-03-22,10.1,7.7,12.5,5.2,,,
2015-03-23,7.25,6.0,8.5,14.8,,,
2015-03-24,10.05,6.1,14.0,0.0,,,
2015-03-25,6.9,3.5,10.3,0.0,,,
2015-03-26,8.6,2.5,14.7,0.0,,,
2015-03-27,14.55,8.6,20.5,0.0,,,
2015-03-28,16.8,8.6,25.0,0.0,,,
2015-03-29,17.05,11.1,23.0,0.0,,,
2015-03-30,19.85,13.0,26.7,0.0,,,
2015-03-31,19.3,12.0,26.6,0.0,,,
2015-04-01,16.05,9.8,22.3,0.0,,,
2015-04-02,15.65,7.7,23.6,0.0,,,
2015-04-03,18.15,12.3,24.0,0.0,,,
2015-04-04,15.9,9.8,22.0,0.0,,,
2015-04-05,16.35,9.0,23.7,0.0,,,
2015-04-06,15.399999999999999,9.6,21.2,0.0,,,
2015-04-07,13.25,8.2,18.3,0.0,,,
2015-04-08,12.35,6.7,18.0,0.0,,,
2015-04-09,8.45,6.1,10.8,5.8,,,
2015-04-10,12.55,8.5,16.6,0.0,,,
2015-04-11,15.9,9.8,22.0,0.0,,,
2015-04-12,16.0,10.8,21.2,0.0,,,
2015-04-13,17.85,12.7,23.0,0.0,,,
2015-04-14,18.15,11.8,24.5,0.1,,,
2015-04-15,15.100000000000001,11.4,18.8,18.2,,,
2015-04-16,13.45,10.2,16.7,0.0,,,
2015-04-17,15.8,11.6,20.0,0.0,,,
2015-04-18,14.049999999999999,9.2,18.9,0.0,,,
2015-04-19,13.0,7.2,18.8,0.0,,,
2015-04-20,14.95,8.6,21.3,0.0,,,
2015-04-21,17.05,12.0,22.1,0.0,,,
2015-04-22,16.700000000000003,11.8,21.6,0.0,,,
2015-04-23,17.0,10.4,23.6,0.0,,,
2015-04-24,17.3,12.1,22.5,0.0,,,
2015-04-25,15.2,11.6,18.8,5.5,,,
2015-04-26,12.1,9.2,15.0,17.5,,,
2015-04-27,12.3,8.0,16.6,0.0,,,
2015-04-28,14.05,8.6,19.5,0.0,,,
2015-04-29,15.7,10.6,20.8,0.0,,,
2015-04-30,16.5,10.0,23.0,0.0,,,
2015-05-01,18.3,12.9,23.7,0.0,,,
2015-05-02,20.299999999999997,14.2,26.4,0.0,,,
2015-05-03,19.1,16.8,21.4,0.1,,,
2015-05-04,20.75,14.6,26.9,0.0,,,
2015-05-05,16.25,11.5,21.0,0.0,,,
2015-05-06,16.2,9.4,23.0,0.0,,,
2015-05-07,19.65,11.1,28.2,0.0,,,
2015-05-08,18.8,12.9,24.7,0.0,,,
2015-05-09,20.6,13.0,28.2,0.0,,,
2015-05-10,23.95,16.4,31.5,0.0,,,
2015-05-11,24.799999999999997,17.2,32.4,0.0,,,
2015-05-12,25.25,17.2,33.3,0.0,,,
2015-05-13,27.5,19.5,35.5,0.0,,,
2015-05-14,24.45,16.4,32.5,0.0,,,
2015-05-15,17.4,11.8,23.0,0.0,,,
2015-05-16,19.05,10.4,27.7,0.0,,,
2015-05-17,21.8,13.6,30.0,0.0,,,
2015-05-18,24.0,16.4,31.6,0.0,,,
2015-05-19,16.6,10.4,22.8,0.0,,,
2015-05-20,14.5,7.4,21.6,0.0,,,
2015-05-21,15.350000000000001,8.4,22.3,0.0,,,
2015-05-22,15.2,7.7,22.7,0.0,,,
2015-05-23,16.65,9.5,23.8,0.0,,,
2015-05-24,18.05,11.4,24.7,0.0,,,
2015-05-25,19.75,13.7,25.8,0.0,,,
2015-05-26,20.2,12.5,27.9,0.0,,,
2015-05-27,21.3,13.3,29.3,0.0,,,
2015-05-28,23.75,16.2,31.3,0.0,,,
2015-05-29,23.75,17.1,30.4,0.0,,,
2015-05-30,22.45,15.0,29.9,0.0,,,
2015-05-31,23.55,16.3,30.8,0.0,,,
2015-06-01,24.45,17.4,31.5,0.0,,,
2015-06-02,25.5,18.4,32.6,0.0,,,
2015-06-03,26.700000000000003,19.8,33.6,0.0,,,
2015-06-04,25.75,19.2,32.3,0.0,,,
2015-06-05,25.1,18.0,32.2,0.0,,,
2015-06-06,26.7,19.4,34.0,0.0,,,
2015-06-07,27.65,21.2,34.1,0.0,,,
2015-06-08,26.4,19.8,33.0,0.0,,,
2015-06-09,25.349999999999998,18.4,32.3,0.7,,,
2015-06-10,22.15,17.0,27.3,9.1,,,
2015-06-11,18.95,15.4,22.5,20.7,,,
2015-06-12,18.75,14.5,23.0,0.0,,,
2015-06-13,18.6,15.1,22.1,0.0,,,
2015-06-14,17.5,12.6,22.4,2.8,,,
2015-06-15,16.1,11.6,20.6,2.2,,,
2015-06-16,19.0,12.6,25.4,0.0,,,
2015-06-17,20.7,14.6,26.8,0.0,,,
2015-06-18,22.35,14.7,30.0,0.0,,,
2015-06-19,25.049999999999997,17.7,32.4,0.0,,,
2015-06-20,25.5,17.3,33.7,0.0,,,
2015-06-21,27.55,20.0,35.1,0.1,,,
2015-06-22,28.0,22.0,34.0,0.0,,,
2015-06-23,25.3,19.0,31.6,9.0,,,
2015-06-24,23.9,17.4,30.4,0.0,,,
2015-06-25,26.049999999999997,19.3,32.8,0.0,,,
2015-06-26,27.65,19.9,35.4,0.0,,,
2015-06-27,29.049999999999997,20.8,37.3,0.0,,,
2015-06-28,30.5,22.2,38.8,0.0,,,
2015-06-29,32.099999999999994,24.9,39.3,0.0,,,
2015-06-30,31.5,24.6,38.4,0.0,,,
2015-07-01,29.15,22.7,35.6,0.0,,,
2015-07-02,27.6,22.2,33.0,0.0,,,
2015-07-03,29.45,22.4,36.5,0.0,,,
2015-07-04,29.950000000000003,23.2,36.7,0.0,,,
2015-07-05,30.3,23.5,37.1,0.0,,,
2015-07-06,31.8,24.0,39.6,0.0,,,
2015-07-07,30.549999999999997,22.8,38.3,0.0,,,
2015-07-08,31.150000000000002,24.1,38.2,0.0,,,
2015-07-09,30.45,22.0,38.9,0.0,,,
2015-07-10,30.049999999999997,22.7,37.4,0.0,,,
2015-07-11,29.9,22.4,37.4,0.0,,,
2015-07-12,30.35,23.2,37.5,0.0,,,
2015-07-13,31.4,24.2,38.6,0.0,,,
2015-07-14,31.95,24.4,39.5,0.0,,,
2015-07-15,31.95,24.5,39.4,0.0,,,
2015-07-16,31.25,24.2,38.3,0.0,,,
2015-07-17,30.95,25.6,36.3,0.0,,,
2015-07-18,28.5,23.4,33.6,0.0,,,
2015-07-19,28.4,22.4,34.4,0.0,,,
2015-07-20,30.099999999999998,23.4,36.8,0.0,,,
2015-07-21,30.049999999999997,22.8,37.3,0.0,,,
2015-07-22,29.1,24.0,34.2,3.6,,,
2015-07-23,29.25,21.6,36.9,0.0,,,
2015-07-24,28.049999999999997,21.8,34.3,0.0,,,
2015-07-25,26.9,20.0,33.8,0.0,,,
2015-07-26,29.15,22.0,36.3,0.0,,,
2015-07-27,30.65,23.7,37.6,0.0,,,
2015-07-28,30.5,23.0,38.0,0.0,,,
2015-07-29,29.65,22.5,36.8,0.0,,,
2015-07-30,28.15,22.0,34.3,0.0,,,
2015-07-31,25.05,19.6,30.5,0.0,,,
2015-08-01,24.65,17.6,31.7,0.0,,,
2015-08-02,27.9,21.2,34.6,0.0,,,
2015-08-03,29.25,23.0,35.5,0.0,,,
2015-08-04,28.0,21.5,34.5,0.0,,,
2015-08-05,28.55,21.6,35.5,0.0,,,
2015-08-06,28.5,19.8,37.2,0.0,,,
2015-08-07,27.9,20.4,35.4,0.0,,,
2015-08-08,27.1,20.6,33.6,0.0,,,
2015-08-09,24.75,16.2,33.3,0.0,,,
2015-08-10,27.7,18.6,36.8,0.0,,,
2015-08-11,27.65,21.3,34.0,0.0,,,
2015-08-12,26.200000000000003,19.8,32.6,0.0,,,
2015-08-13,22.1,16.7,27.5,0.0,,,
2015-08-14,21.0,15.0,27.0,0.0,,,
2015-08-15,22.9,17.6,28.2,0.0,,,
